ID	pVal_enrich	subontology
GO:0034308	9.99000999000999e-4	BP
GO:0034341	9.99000999000999e-4	BP
GO:0034394	9.99000999000999e-4	BP
GO:0034404	9.99000999000999e-4	BP
GO:0034446	9.99000999000999e-4	BP
GO:0034502	0.001998001998001998	BP
GO:0034508	0.001998001998001998	BP
GO:0034605	9.99000999000999e-4	BP
GO:0034612	9.99000999000999e-4	BP
GO:0034620	9.99000999000999e-4	BP
GO:0034637	9.99000999000999e-4	BP
GO:0034644	9.99000999000999e-4	BP
GO:0034754	9.99000999000999e-4	BP
GO:0034763	9.99000999000999e-4	BP
GO:0034764	9.99000999000999e-4	BP
GO:0034767	9.99000999000999e-4	BP
GO:0035019	9.99000999000999e-4	BP
GO:0035023	9.99000999000999e-4	BP
GO:0035050	9.99000999000999e-4	BP
GO:0035065	9.99000999000999e-4	BP
GO:0035094	9.99000999000999e-4	BP
GO:0035115	9.99000999000999e-4	BP
GO:0035116	9.99000999000999e-4	BP
GO:0035136	9.99000999000999e-4	BP
GO:0035137	9.99000999000999e-4	BP
GO:0035150	9.99000999000999e-4	BP
GO:0035195	0.028971028971028972	BP
GO:0035196	9.99000999000999e-4	BP
GO:0035296	9.99000999000999e-4	BP
GO:0035304	0.025974025974025976	BP
GO:0035305	0.001998001998001998	BP
GO:0035306	9.99000999000999e-4	BP
GO:0035308	9.99000999000999e-4	BP
GO:0035315	9.99000999000999e-4	BP
GO:0035418	9.99000999000999e-4	BP
GO:0035567	9.99000999000999e-4	BP
GO:0035588	9.99000999000999e-4	BP
GO:0035590	9.99000999000999e-4	BP
GO:0035601	9.99000999000999e-4	BP
GO:0035637	9.99000999000999e-4	BP
GO:0035710	9.99000999000999e-4	BP
GO:0035725	9.99000999000999e-4	BP
GO:0035825	9.99000999000999e-4	BP
GO:0035914	9.99000999000999e-4	BP
GO:0035929	9.99000999000999e-4	BP
GO:0035966	0.030969030969030968	BP
GO:0035967	0.030969030969030968	BP
GO:0035987	9.99000999000999e-4	BP
GO:0035994	9.99000999000999e-4	BP
GO:0036294	9.99000999000999e-4	BP
GO:0036297	9.99000999000999e-4	BP
GO:0036363	9.99000999000999e-4	BP
GO:0036473	9.99000999000999e-4	BP
GO:0036503	9.99000999000999e-4	BP
GO:0038034	9.99000999000999e-4	BP
GO:0038061	9.99000999000999e-4	BP
GO:0038083	9.99000999000999e-4	BP
GO:0040001	9.99000999000999e-4	BP
GO:0040014	9.99000999000999e-4	BP
GO:0040018	9.99000999000999e-4	BP
GO:0040019	9.99000999000999e-4	BP
GO:0040020	9.99000999000999e-4	BP
GO:0040036	0.002997002997002997	BP
GO:0040037	9.99000999000999e-4	BP
GO:0042026	9.99000999000999e-4	BP
GO:0042035	0.02197802197802198	BP
GO:0042058	9.99000999000999e-4	BP
GO:0042089	0.02197802197802198	BP
GO:0042093	9.99000999000999e-4	BP
GO:0042100	0.025974025974025976	BP
GO:0042102	9.99000999000999e-4	BP
GO:0042107	0.02197802197802198	BP
GO:0042116	9.99000999000999e-4	BP
GO:0042130	9.99000999000999e-4	BP
GO:0042133	9.99000999000999e-4	BP
GO:0042136	9.99000999000999e-4	BP
GO:0042147	9.99000999000999e-4	BP
GO:0042157	9.99000999000999e-4	BP
GO:0042158	9.99000999000999e-4	BP
GO:0042181	9.99000999000999e-4	BP
GO:0042246	9.99000999000999e-4	BP
GO:0042255	9.99000999000999e-4	BP
GO:0042273	9.99000999000999e-4	BP
GO:0042274	9.99000999000999e-4	BP
GO:0042278	9.99000999000999e-4	BP
GO:0042398	9.99000999000999e-4	BP
GO:0042440	9.99000999000999e-4	BP
GO:0042446	0.001998001998001998	BP
GO:0042490	0.001998001998001998	BP
GO:0042491	9.99000999000999e-4	BP
GO:0042509	9.99000999000999e-4	BP
GO:0042531	9.99000999000999e-4	BP
GO:0042542	0.001998001998001998	BP
GO:0042552	9.99000999000999e-4	BP
GO:0042558	9.99000999000999e-4	BP
GO:0042572	9.99000999000999e-4	BP
GO:0042593	0.029970029970029972	BP
GO:0042594	9.99000999000999e-4	BP
GO:0042632	9.99000999000999e-4	BP
GO:0042698	9.99000999000999e-4	BP
GO:0042733	9.99000999000999e-4	BP
GO:0042737	9.99000999000999e-4	BP
GO:0042743	9.99000999000999e-4	BP
GO:0042744	9.99000999000999e-4	BP
GO:0042752	9.99000999000999e-4	BP
GO:0042770	0.026973026973026972	BP
GO:0042982	9.99000999000999e-4	BP
GO:0042987	9.99000999000999e-4	BP
GO:0043001	9.99000999000999e-4	BP
GO:0043038	9.99000999000999e-4	BP
GO:0043039	9.99000999000999e-4	BP
GO:0043044	9.99000999000999e-4	BP
GO:0043094	9.99000999000999e-4	BP
GO:0043112	0.03696303696303696	BP
GO:0043113	9.99000999000999e-4	BP
GO:0043122	9.99000999000999e-4	BP
GO:0043123	9.99000999000999e-4	BP
GO:0043149	9.99000999000999e-4	BP
GO:0043154	9.99000999000999e-4	BP
GO:0043200	9.99000999000999e-4	BP
GO:0043242	0.025974025974025976	BP
GO:0043243	9.99000999000999e-4	BP
GO:0043247	9.99000999000999e-4	BP
GO:0043255	9.99000999000999e-4	BP
GO:0043266	9.99000999000999e-4	BP
GO:0043271	9.99000999000999e-4	BP
GO:0043279	9.99000999000999e-4	BP
GO:0043280	9.99000999000999e-4	BP
GO:0043281	0.001998001998001998	BP
GO:0043297	9.99000999000999e-4	BP
GO:0043299	9.99000999000999e-4	BP
GO:0043303	9.99000999000999e-4	BP
GO:0043367	9.99000999000999e-4	BP
GO:0043368	9.99000999000999e-4	BP
GO:0043388	9.99000999000999e-4	BP
GO:0043392	9.99000999000999e-4	BP
GO:0043401	0.024975024975024976	BP
GO:0043403	9.99000999000999e-4	BP
GO:0043407	9.99000999000999e-4	BP
GO:0043409	9.99000999000999e-4	BP
GO:0043433	9.99000999000999e-4	BP
GO:0043462	9.99000999000999e-4	BP
GO:0043467	9.99000999000999e-4	BP
GO:0043470	9.99000999000999e-4	BP
GO:0043473	9.99000999000999e-4	BP
GO:0043486	9.99000999000999e-4	BP
GO:0043487	9.99000999000999e-4	BP
GO:0043488	9.99000999000999e-4	BP
GO:0043489	9.99000999000999e-4	BP
GO:0043500	9.99000999000999e-4	BP
GO:0043502	9.99000999000999e-4	BP
GO:0043534	0.025974025974025976	BP
GO:0043535	9.99000999000999e-4	BP
GO:0043536	9.99000999000999e-4	BP
GO:0043550	9.99000999000999e-4	BP
GO:0043551	9.99000999000999e-4	BP
GO:0043618	9.99000999000999e-4	BP
GO:0043620	9.99000999000999e-4	BP
GO:0043627	9.99000999000999e-4	BP
GO:0043631	9.99000999000999e-4	BP
GO:0043666	0.02197802197802198	BP
GO:0043687	9.99000999000999e-4	BP
GO:0043900	0.001998001998001998	BP
GO:0043901	9.99000999000999e-4	BP
GO:0043903	0.001998001998001998	BP
GO:0043966	9.99000999000999e-4	BP
GO:0044003	9.99000999000999e-4	BP
GO:0044042	9.99000999000999e-4	BP
GO:0044060	0.027972027972027972	BP
GO:0044070	0.001998001998001998	BP
GO:0044091	9.99000999000999e-4	BP
GO:0044106	9.99000999000999e-4	BP
GO:0044242	9.99000999000999e-4	BP
GO:0044264	9.99000999000999e-4	BP
GO:0044272	9.99000999000999e-4	BP
GO:0044275	9.99000999000999e-4	BP
GO:0044319	9.99000999000999e-4	BP
GO:0044380	9.99000999000999e-4	BP
GO:0044773	9.99000999000999e-4	BP
GO:0044774	9.99000999000999e-4	BP
GO:0044782	9.99000999000999e-4	BP
GO:0044784	9.99000999000999e-4	BP
GO:0044786	9.99000999000999e-4	BP
GO:0044818	9.99000999000999e-4	BP
GO:0044839	0.02097902097902098	BP
GO:0045005	9.99000999000999e-4	BP
GO:0045010	9.99000999000999e-4	BP
GO:0045017	9.99000999000999e-4	BP
GO:0045055	9.99000999000999e-4	BP
GO:0045058	9.99000999000999e-4	BP
GO:0045069	9.99000999000999e-4	BP
GO:0045088	9.99000999000999e-4	BP
GO:0045089	9.99000999000999e-4	BP
GO:0045103	9.99000999000999e-4	BP
GO:0045104	9.99000999000999e-4	BP
GO:0045132	9.99000999000999e-4	BP
GO:0045185	9.99000999000999e-4	BP
GO:0045190	9.99000999000999e-4	BP
GO:0045191	9.99000999000999e-4	BP
GO:0045214	9.99000999000999e-4	BP
GO:0045292	9.99000999000999e-4	BP
GO:0045324	9.99000999000999e-4	BP
GO:0045444	0.001998001998001998	BP
GO:0045446	9.99000999000999e-4	BP
GO:0045454	9.99000999000999e-4	BP
GO:0045576	9.99000999000999e-4	BP
GO:0045580	0.001998001998001998	BP
GO:0045582	9.99000999000999e-4	BP
GO:0045598	9.99000999000999e-4	BP
GO:0045599	9.99000999000999e-4	BP
GO:0045604	9.99000999000999e-4	BP
GO:0045621	0.001998001998001998	BP
GO:0045661	0.002997002997002997	BP
GO:0045662	9.99000999000999e-4	BP
GO:0045663	9.99000999000999e-4	BP
GO:0045667	0.022977022977022976	BP
GO:0045669	9.99000999000999e-4	BP
GO:0045682	9.99000999000999e-4	BP
GO:0045684	9.99000999000999e-4	BP
GO:0045685	9.99000999000999e-4	BP
GO:0045727	0.001998001998001998	BP
GO:0045732	9.99000999000999e-4	BP
GO:0045738	9.99000999000999e-4	BP
GO:0045739	9.99000999000999e-4	BP
GO:0045773	9.99000999000999e-4	BP
GO:0045778	0.022977022977022976	BP
GO:0045834	9.99000999000999e-4	BP
GO:0045840	9.99000999000999e-4	BP
GO:0045843	9.99000999000999e-4	BP
GO:0045844	0.001998001998001998	BP
GO:0045851	9.99000999000999e-4	BP
GO:0045880	9.99000999000999e-4	BP
GO:0045912	9.99000999000999e-4	BP
GO:0045913	9.99000999000999e-4	BP
GO:0045921	9.99000999000999e-4	BP
GO:0045981	9.99000999000999e-4	BP
GO:0046040	9.99000999000999e-4	BP
GO:0046112	9.99000999000999e-4	BP
GO:0046128	9.99000999000999e-4	BP
GO:0046148	9.99000999000999e-4	BP
GO:0046164	9.99000999000999e-4	BP
GO:0046165	0.002997002997002997	BP
GO:0046173	9.99000999000999e-4	BP
GO:0046174	9.99000999000999e-4	BP
GO:0046189	9.99000999000999e-4	BP
GO:0046209	9.99000999000999e-4	BP
GO:0046323	9.99000999000999e-4	BP
GO:0046324	9.99000999000999e-4	BP
GO:0046328	0.026973026973026972	BP
GO:0046330	9.99000999000999e-4	BP
GO:0046395	9.99000999000999e-4	BP
GO:0046425	0.024975024975024976	BP
GO:0046427	9.99000999000999e-4	BP
GO:0046434	9.99000999000999e-4	BP
GO:0046456	9.99000999000999e-4	BP
GO:0046457	9.99000999000999e-4	BP
GO:0046467	9.99000999000999e-4	BP
GO:0046470	9.99000999000999e-4	BP
GO:0046474	9.99000999000999e-4	BP
GO:0046488	9.99000999000999e-4	BP
GO:0046579	9.99000999000999e-4	BP
GO:0046580	9.99000999000999e-4	BP
GO:0046605	9.99000999000999e-4	BP
GO:0046620	0.027972027972027972	BP
GO:0046622	9.99000999000999e-4	BP
GO:0046626	9.99000999000999e-4	BP
GO:0046631	0.027972027972027972	BP
GO:0046632	9.99000999000999e-4	BP
GO:0046634	9.99000999000999e-4	BP
GO:0046635	9.99000999000999e-4	BP
GO:0046683	9.99000999000999e-4	BP
GO:0046686	9.99000999000999e-4	BP
GO:0046717	9.99000999000999e-4	BP
GO:0046785	9.99000999000999e-4	BP
GO:0046822	9.99000999000999e-4	BP
GO:0046824	9.99000999000999e-4	BP
GO:0046834	9.99000999000999e-4	BP
GO:0046849	9.99000999000999e-4	BP
GO:0046854	9.99000999000999e-4	BP
GO:0046887	0.001998001998001998	BP
GO:0046888	9.99000999000999e-4	BP
GO:0046889	9.99000999000999e-4	BP
GO:0046890	0.002997002997002997	BP
GO:0046902	9.99000999000999e-4	BP
GO:0046916	9.99000999000999e-4	BP
GO:0046928	9.99000999000999e-4	BP
GO:0046942	0.026973026973026972	BP
GO:0047496	9.99000999000999e-4	BP
GO:0048008	9.99000999000999e-4	BP
GO:0048010	9.99000999000999e-4	BP
GO:0048024	9.99000999000999e-4	BP
GO:0048048	9.99000999000999e-4	BP
GO:0048066	9.99000999000999e-4	BP
GO:0048144	9.99000999000999e-4	BP
GO:0048145	9.99000999000999e-4	BP
GO:0048146	9.99000999000999e-4	BP
GO:0048167	9.99000999000999e-4	BP
GO:0048255	9.99000999000999e-4	BP
GO:0048262	9.99000999000999e-4	BP
GO:0048263	9.99000999000999e-4	BP
GO:0048278	9.99000999000999e-4	BP
GO:0048284	9.99000999000999e-4	BP
GO:0048333	9.99000999000999e-4	BP
GO:0048384	9.99000999000999e-4	BP
GO:0048477	9.99000999000999e-4	BP
GO:0048483	9.99000999000999e-4	BP
GO:0048515	9.99000999000999e-4	BP
GO:0048524	9.99000999000999e-4	BP
GO:0048538	9.99000999000999e-4	BP
GO:0048546	9.99000999000999e-4	BP
GO:0048566	9.99000999000999e-4	BP
GO:0048596	9.99000999000999e-4	BP
GO:0048635	9.99000999000999e-4	BP
GO:0048636	0.001998001998001998	BP
GO:0048640	0.028971028971028972	BP
GO:0048641	9.99000999000999e-4	BP
GO:0048643	9.99000999000999e-4	BP
GO:0048644	0.001998001998001998	BP
GO:0048659	9.99000999000999e-4	BP
GO:0048660	9.99000999000999e-4	BP
GO:0048661	9.99000999000999e-4	BP
GO:0048663	9.99000999000999e-4	BP
GO:0048679	9.99000999000999e-4	BP
GO:0048701	9.99000999000999e-4	BP
GO:0048708	9.99000999000999e-4	BP
GO:0048709	9.99000999000999e-4	BP
GO:0048739	9.99000999000999e-4	BP
GO:0048741	9.99000999000999e-4	BP
GO:0048742	9.99000999000999e-4	BP
GO:0048747	9.99000999000999e-4	BP
GO:0048771	0.024975024975024976	BP
GO:0048813	0.014985014985014986	BP
GO:0048814	9.99000999000999e-4	BP
GO:0048841	9.99000999000999e-4	BP
GO:0048843	9.99000999000999e-4	BP
GO:0048846	9.99000999000999e-4	BP
GO:0048873	9.99000999000999e-4	BP
GO:0050000	9.99000999000999e-4	BP
GO:0050435	9.99000999000999e-4	BP
GO:0050657	0.001998001998001998	BP
GO:0050658	0.001998001998001998	BP
GO:0050672	9.99000999000999e-4	BP
GO:0050707	0.023976023976023976	BP
GO:0050709	9.99000999000999e-4	BP
GO:0050715	9.99000999000999e-4	BP
GO:0050728	9.99000999000999e-4	BP
GO:0050729	9.99000999000999e-4	BP
GO:0050764	9.99000999000999e-4	BP
GO:0050771	9.99000999000999e-4	BP
GO:0050773	9.99000999000999e-4	BP
GO:0050777	0.02097902097902098	BP
GO:0050779	9.99000999000999e-4	BP
GO:0050792	9.99000999000999e-4	BP
GO:0050796	9.99000999000999e-4	BP
GO:0050805	9.99000999000999e-4	BP
GO:0050806	9.99000999000999e-4	BP
GO:0050810	9.99000999000999e-4	BP
GO:0050817	9.99000999000999e-4	BP
GO:0050829	9.99000999000999e-4	BP
GO:0050830	9.99000999000999e-4	BP
GO:0050832	9.99000999000999e-4	BP
GO:0050848	9.99000999000999e-4	BP
GO:0050851	0.022977022977022976	BP
GO:0050852	9.99000999000999e-4	BP
GO:0050864	0.022977022977022976	BP
GO:0050868	0.001998001998001998	BP
GO:0050871	9.99000999000999e-4	BP
GO:0050879	9.99000999000999e-4	BP
GO:0050881	9.99000999000999e-4	BP
GO:0050892	9.99000999000999e-4	BP
GO:0050906	9.99000999000999e-4	BP
GO:0050907	9.99000999000999e-4	BP
GO:0050911	9.99000999000999e-4	BP
GO:0050918	9.99000999000999e-4	BP
GO:0050919	9.99000999000999e-4	BP
GO:0050921	0.001998001998001998	BP
GO:0050922	9.99000999000999e-4	BP
GO:0050931	9.99000999000999e-4	BP
GO:0051016	9.99000999000999e-4	BP
GO:0051017	0.001998001998001998	BP
GO:0051028	9.99000999000999e-4	BP
GO:0051048	0.024975024975024976	BP
GO:0051054	9.99000999000999e-4	BP
GO:0051057	9.99000999000999e-4	BP
GO:0051058	9.99000999000999e-4	BP
GO:0051084	9.99000999000999e-4	BP
GO:0051085	9.99000999000999e-4	BP
GO:0051092	9.99000999000999e-4	BP
GO:0051100	0.03296703296703297	BP
GO:0051101	9.99000999000999e-4	BP
GO:0051145	9.99000999000999e-4	BP
GO:0051147	0.02097902097902098	BP
GO:0051149	9.99000999000999e-4	BP
GO:0051153	9.99000999000999e-4	BP
GO:0051155	9.99000999000999e-4	BP
GO:0051170	0.001998001998001998	BP
GO:0051187	9.99000999000999e-4	BP
GO:0051208	9.99000999000999e-4	BP
GO:0051209	9.99000999000999e-4	BP
GO:0051225	9.99000999000999e-4	BP
GO:0051236	0.001998001998001998	BP
GO:0051262	0.002997002997002997	BP
GO:0051279	9.99000999000999e-4	BP
GO:0051282	9.99000999000999e-4	BP
GO:0051283	9.99000999000999e-4	BP
GO:0051289	9.99000999000999e-4	BP
GO:0051291	9.99000999000999e-4	BP
GO:0051293	9.99000999000999e-4	BP
GO:0051294	9.99000999000999e-4	BP
GO:0051298	9.99000999000999e-4	BP
GO:0051303	9.99000999000999e-4	BP
GO:0051304	9.99000999000999e-4	BP
GO:0051307	9.99000999000999e-4	BP
GO:0051310	9.99000999000999e-4	BP
GO:0051339	9.99000999000999e-4	BP
GO:0051382	9.99000999000999e-4	BP
GO:0051383	9.99000999000999e-4	BP
GO:0051384	9.99000999000999e-4	BP
GO:0051385	9.99000999000999e-4	BP
GO:0051412	9.99000999000999e-4	BP
GO:0051438	9.99000999000999e-4	BP
GO:0051445	9.99000999000999e-4	BP
GO:0051450	9.99000999000999e-4	BP
GO:0051452	9.99000999000999e-4	BP
GO:0051453	9.99000999000999e-4	BP
GO:0051489	0.026973026973026972	BP
GO:0051491	9.99000999000999e-4	BP
GO:0051492	9.99000999000999e-4	BP
GO:0051494	0.025974025974025976	BP
GO:0051496	9.99000999000999e-4	BP
GO:0051568	9.99000999000999e-4	BP
GO:0051588	9.99000999000999e-4	BP
GO:0051591	9.99000999000999e-4	BP
GO:0051592	9.99000999000999e-4	BP
GO:0051606	9.99000999000999e-4	BP
GO:0051642	9.99000999000999e-4	BP
GO:0051648	9.99000999000999e-4	BP
GO:0051650	9.99000999000999e-4	BP
GO:0051653	9.99000999000999e-4	BP
GO:0051668	9.99000999000999e-4	BP
GO:0051693	0.028971028971028972	BP
GO:0051701	9.99000999000999e-4	BP
GO:0051702	9.99000999000999e-4	BP
GO:0051784	9.99000999000999e-4	BP
GO:0051785	9.99000999000999e-4	BP
GO:0051817	0.001998001998001998	BP
GO:0051865	9.99000999000999e-4	BP
GO:0051881	9.99000999000999e-4	BP
GO:0051893	0.03296703296703297	BP
GO:0051894	9.99000999000999e-4	BP
GO:0051897	9.99000999000999e-4	BP
GO:0051928	9.99000999000999e-4	BP
GO:0051932	9.99000999000999e-4	BP
GO:0051952	9.99000999000999e-4	BP
GO:0051963	0.026973026973026972	BP
GO:0051965	9.99000999000999e-4	BP
GO:0051983	9.99000999000999e-4	BP
GO:0055006	9.99000999000999e-4	BP
GO:0055008	9.99000999000999e-4	BP
GO:0055010	9.99000999000999e-4	BP
GO:0055013	9.99000999000999e-4	BP
GO:0055017	0.03196803196803197	BP
GO:0055021	9.99000999000999e-4	BP
GO:0055023	9.99000999000999e-4	BP
GO:0055024	0.026973026973026972	BP
GO:0055025	9.99000999000999e-4	BP
GO:0055067	0.001998001998001998	BP
GO:0055072	9.99000999000999e-4	BP
GO:0055076	9.99000999000999e-4	BP
GO:0055081	9.99000999000999e-4	BP
GO:0055088	9.99000999000999e-4	BP
GO:0055092	9.99000999000999e-4	BP
GO:0060038	0.03396603396603397	BP
GO:0060043	9.99000999000999e-4	BP
GO:0060047	0.026973026973026972	BP
GO:0060048	9.99000999000999e-4	BP
GO:0060078	9.99000999000999e-4	BP
GO:0060113	9.99000999000999e-4	BP
GO:0060119	9.99000999000999e-4	BP
GO:0060142	9.99000999000999e-4	BP
GO:0060143	9.99000999000999e-4	BP
GO:0060174	9.99000999000999e-4	BP
GO:0060191	9.99000999000999e-4	BP
GO:0060193	9.99000999000999e-4	BP
GO:0060219	0.027972027972027972	BP
GO:0060271	9.99000999000999e-4	BP
GO:0060291	9.99000999000999e-4	BP
GO:0060317	9.99000999000999e-4	BP
GO:0060323	9.99000999000999e-4	BP
GO:0060325	9.99000999000999e-4	BP
GO:0060396	9.99000999000999e-4	BP
GO:0060401	9.99000999000999e-4	BP
GO:0060402	9.99000999000999e-4	BP
GO:0060411	0.01898101898101898	BP
GO:0060413	9.99000999000999e-4	BP
GO:0060415	9.99000999000999e-4	BP
GO:0060416	9.99000999000999e-4	BP
GO:0060419	0.03196803196803197	BP
GO:0060420	9.99000999000999e-4	BP
GO:0060421	9.99000999000999e-4	BP
GO:0060428	0.027972027972027972	BP
GO:0060479	0.027972027972027972	BP
GO:0060487	0.027972027972027972	BP
GO:0060536	9.99000999000999e-4	BP
GO:0060563	9.99000999000999e-4	BP
GO:0060591	9.99000999000999e-4	BP
GO:0060675	9.99000999000999e-4	BP
GO:0060688	9.99000999000999e-4	BP
GO:0060759	9.99000999000999e-4	BP
GO:0060795	9.99000999000999e-4	BP
GO:0060969	0.004995004995004995	BP
GO:0060993	9.99000999000999e-4	BP
GO:0060996	0.027972027972027972	BP
GO:0060997	9.99000999000999e-4	BP
GO:0060998	9.99000999000999e-4	BP
GO:0060999	9.99000999000999e-4	BP
GO:0061005	9.99000999000999e-4	BP
GO:0061013	9.99000999000999e-4	BP
GO:0061014	9.99000999000999e-4	BP
GO:0061025	0.026973026973026972	BP
GO:0061036	0.022977022977022976	BP
GO:0061041	0.002997002997002997	BP
GO:0061045	9.99000999000999e-4	BP
GO:0061077	0.029970029970029972	BP
GO:0061082	9.99000999000999e-4	BP
GO:0061097	0.002997002997002997	BP
GO:0061098	9.99000999000999e-4	BP
GO:0061136	0.028971028971028972	BP
GO:0061157	9.99000999000999e-4	BP
GO:0061326	9.99000999000999e-4	BP
GO:0061333	9.99000999000999e-4	BP
GO:0061371	9.99000999000999e-4	BP
GO:0061515	0.002997002997002997	BP
GO:0061548	9.99000999000999e-4	BP
GO:0061572	0.001998001998001998	BP
GO:0061614	0.029970029970029972	BP
GO:0061640	9.99000999000999e-4	BP
GO:0061647	9.99000999000999e-4	BP
GO:0061726	9.99000999000999e-4	BP
GO:0061842	9.99000999000999e-4	BP
GO:0061844	9.99000999000999e-4	BP
GO:0061951	9.99000999000999e-4	BP
GO:0061982	0.026973026973026972	BP
GO:0062013	0.001998001998001998	BP
GO:0062014	9.99000999000999e-4	BP
GO:0062237	9.99000999000999e-4	BP
GO:0070167	9.99000999000999e-4	BP
GO:0070169	9.99000999000999e-4	BP
GO:0070206	9.99000999000999e-4	BP
GO:0070207	9.99000999000999e-4	BP
GO:0070252	9.99000999000999e-4	BP
GO:0070301	9.99000999000999e-4	BP
GO:0070304	0.001998001998001998	BP
GO:0070306	9.99000999000999e-4	BP
GO:0070373	9.99000999000999e-4	BP
GO:0070509	9.99000999000999e-4	BP
GO:0070534	9.99000999000999e-4	BP
GO:0070555	9.99000999000999e-4	BP
GO:0070570	9.99000999000999e-4	BP
GO:0070664	9.99000999000999e-4	BP
GO:0070828	9.99000999000999e-4	BP
GO:0070897	9.99000999000999e-4	BP
GO:0070918	9.99000999000999e-4	BP
GO:0070932	9.99000999000999e-4	BP
GO:0070972	9.99000999000999e-4	BP
GO:0070988	9.99000999000999e-4	BP
GO:0071156	9.99000999000999e-4	BP
GO:0071166	9.99000999000999e-4	BP
GO:0071219	0.017982017982017984	BP
GO:0071222	0.017982017982017984	BP
GO:0071230	9.99000999000999e-4	BP
GO:0071236	9.99000999000999e-4	BP
GO:0071241	0.001998001998001998	BP
GO:0071248	9.99000999000999e-4	BP
GO:0071277	9.99000999000999e-4	BP
GO:0071300	9.99000999000999e-4	BP
GO:0071322	9.99000999000999e-4	BP
GO:0071326	9.99000999000999e-4	BP
GO:0071331	9.99000999000999e-4	BP
GO:0071333	9.99000999000999e-4	BP
GO:0071347	9.99000999000999e-4	BP
GO:0071356	9.99000999000999e-4	BP
GO:0071378	9.99000999000999e-4	BP
GO:0071391	9.99000999000999e-4	BP
GO:0071426	9.99000999000999e-4	BP
GO:0071453	9.99000999000999e-4	BP
GO:0071456	9.99000999000999e-4	BP
GO:0071466	9.99000999000999e-4	BP
GO:0071479	9.99000999000999e-4	BP
GO:0071480	9.99000999000999e-4	BP
GO:0071482	0.01998001998001998	BP
GO:0071526	9.99000999000999e-4	BP
GO:0071604	0.027972027972027972	BP
GO:0071621	9.99000999000999e-4	BP
GO:0071634	9.99000999000999e-4	BP
GO:0071688	9.99000999000999e-4	BP
GO:0071709	9.99000999000999e-4	BP
GO:0071806	9.99000999000999e-4	BP
GO:0071867	9.99000999000999e-4	BP
GO:0071985	9.99000999000999e-4	BP
GO:0072006	0.028971028971028972	BP
GO:0072009	0.028971028971028972	BP
GO:0072028	9.99000999000999e-4	BP
GO:0072078	9.99000999000999e-4	BP
GO:0072080	9.99000999000999e-4	BP
GO:0072088	9.99000999000999e-4	BP
GO:0072091	9.99000999000999e-4	BP
GO:0072171	9.99000999000999e-4	BP
GO:0072176	9.99000999000999e-4	BP
GO:0072178	9.99000999000999e-4	BP
GO:0072329	9.99000999000999e-4	BP
GO:0072332	9.99000999000999e-4	BP
GO:0072384	9.99000999000999e-4	BP
GO:0072395	9.99000999000999e-4	BP
GO:0072401	9.99000999000999e-4	BP
GO:0072422	9.99000999000999e-4	BP
GO:0072523	9.99000999000999e-4	BP
GO:0072527	9.99000999000999e-4	BP
GO:0072528	9.99000999000999e-4	BP
GO:0072577	9.99000999000999e-4	BP
GO:0072595	9.99000999000999e-4	BP
GO:0072665	9.99000999000999e-4	BP
GO:0072666	9.99000999000999e-4	BP
GO:0072676	9.99000999000999e-4	BP
GO:0072698	9.99000999000999e-4	BP
GO:0085029	9.99000999000999e-4	BP
GO:0090101	0.001998001998001998	BP
GO:0090102	9.99000999000999e-4	BP
GO:0090109	0.03296703296703297	BP
GO:0090148	9.99000999000999e-4	BP
GO:0090150	9.99000999000999e-4	BP
GO:0090171	9.99000999000999e-4	BP
GO:0090174	9.99000999000999e-4	BP
GO:0090183	9.99000999000999e-4	BP
GO:0090184	9.99000999000999e-4	BP
GO:0090257	9.99000999000999e-4	BP
GO:0090263	0.01998001998001998	BP
GO:0090269	9.99000999000999e-4	BP
GO:0090276	9.99000999000999e-4	BP
GO:0090277	9.99000999000999e-4	BP
GO:0090316	9.99000999000999e-4	BP
GO:0090317	9.99000999000999e-4	BP
GO:0090329	9.99000999000999e-4	BP
GO:0090501	9.99000999000999e-4	BP
GO:0090502	9.99000999000999e-4	BP
GO:0090504	9.99000999000999e-4	BP
GO:0090505	9.99000999000999e-4	BP
GO:0090559	9.99000999000999e-4	BP
GO:0090630	9.99000999000999e-4	BP
GO:0095500	9.99000999000999e-4	BP
GO:0097061	9.99000999000999e-4	BP
GO:0097120	9.99000999000999e-4	BP
GO:0097192	9.99000999000999e-4	BP
GO:0097194	9.99000999000999e-4	BP
GO:0097305	9.99000999000999e-4	BP
GO:0097327	9.99000999000999e-4	BP
GO:0097479	9.99000999000999e-4	BP
GO:0097503	9.99000999000999e-4	BP
GO:0097529	0.026973026973026972	BP
GO:0097530	9.99000999000999e-4	BP
GO:0097553	9.99000999000999e-4	BP
GO:0097581	9.99000999000999e-4	BP
GO:0097746	9.99000999000999e-4	BP
GO:0098657	9.99000999000999e-4	BP
GO:0098659	9.99000999000999e-4	BP
GO:0098661	9.99000999000999e-4	BP
GO:0098693	9.99000999000999e-4	BP
GO:0098732	9.99000999000999e-4	BP
GO:0098739	9.99000999000999e-4	BP
GO:0098743	0.002997002997002997	BP
GO:0098751	9.99000999000999e-4	BP
GO:0098754	0.012987012987012988	BP
GO:0098869	9.99000999000999e-4	BP
GO:0098876	9.99000999000999e-4	BP
GO:0098926	9.99000999000999e-4	BP
GO:0098930	9.99000999000999e-4	BP
